ID,gender,age,naver_gender,naver_acc,naver_age_min,age_max,acc,gender_diff,age_diff
006687,male,19,male,0.999998,20,24,1,true,true
006688,male,19,male,0.999999,24,28,0.474861,true,true
006690,male,20,male,0.999958,17,21,0.791075,true,true
006691,male,19,male,0.999952,39,43,0.256359,true,false
006694,female,19,female,0.999963,18,22,0.705253,true,true
006699,male,19,male,0.999162,26,30,0.251701,true,true
006700,male,19,male,0.999707,17,21,0.398732,true,true
006706,male,20,male,0.999999,25,29,0.919655,true,true
006707,male,19,male,0.646515,10,14,0.706538,true,true
006708,male,19,male,0.999999,23,27,0.132211,true,true
006709,male,19,male,0.992373,14,18,0.372484,true,true
006710,male,19,male,0.999536,22,26,0.247016,true,true
006711,male,19,male,0.999914,18,22,0.395559,true,true
006712,male,20,male,0.999109,28,32,0.91834,true,true
006713,male,19,male,0.99988,10,14,0.695136,true,true
006714,male,20,male,0.999992,25,29,0.482962,true,true
006715,male,21,male,0.999044,24,28,0.80749,true,true
006716,male,19,male,0.999976,12,16,0.637271,true,true
006717,male,19,male,0.999997,14,18,0.894855,true,true
006718,male,19,male,0.999696,10,14,0.680429,true,true
006719,male,19,male,0.999968,28,32,0.800369,true,true
006721,male,20,male,0.99999,20,24,0.839408,true,true
006722,male,19,male,0.999721,32,36,0.347767,true,false
006724,male,19,male,0.999999,19,23,1,true,true
006725,male,19,male,0.999958,17,21,0.338568,true,true
006726,male,19,male,0.998186,28,32,1,true,true
006727,male,20,male,0.979424,22,26,0.328314,true,true
006728,male,19,female,0.996856,9,13,0.755006,false,true
006729,male,19,male,0.999998,24,28,0.812738,true,true
006730,male,19,male,0.999117,9,13,0.513418,true,true
006731,male,19,male,0.999815,18,22,0.211561,true,true
006732,male,19,male,0.999989,24,28,0.133298,true,true
006737,female,19,female,0.999779,18,22,0.258193,true,true
006738,male,19,male,0.9952,13,17,0.529872,true,true
006742,male,19,male,0.999998,26,30,0.494158,true,true
006743,male,19,male,0.999995,27,31,0.746143,true,true
006744,male,20,male,0.999997,23,27,1,true,true
006745,male,19,male,0.999976,25,29,1,true,true
006746,male,19,male,0.998167,19,23,0.215344,true,true
006748,male,19,male,0.999675,16,20,0.212688,true,true
006749,male,19,male,0.990474,12,16,0.625398,true,true
006750,male,19,male,1,17,21,0.40175,true,true
006751,male,20,male,0.999802,24,28,0.146276,true,true
006752,male,19,male,0.998934,24,28,0.321498,true,true
006753,male,19,female,0.986324,20,24,0.268951,false,true
006754,male,19,male,0.999999,15,19,0.615279,true,true
006755,male,19,male,0.999375,11,15,0.771961,true,true
006770,male,20,male,0.999996,16,20,0.414759,true,true
006900,female,19,female,0.996056,14,18,0.984397,true,true
006905,male,19,male,0.693201,25,29,0.434785,true,true
006921,male,19,male,0.999881,20,24,0.878978,true,true
006924,male,19,male,0.952035,33,37,0.498354,true,false
006926,male,19,male,0.978989,19,23,1,true,true
006927,male,19,male,0.997468,26,30,0.40024,true,true
006928,male,19,male,0.992426,16,20,0.121491,true,true
006934,male,19,male,0.976993,34,38,0.19142,true,false
006941,male,20,male,0.999994,40,44,0.20815,true,false
006942,male,19,male,0.999998,24,28,1,true,true
006943,male,20,male,0.999905,22,26,0.370401,true,true
006944,male,20,male,0.999885,15,19,0.560311,true,true
006945,male,19,male,0.999854,15,19,0.217463,true,true
006946,male,20,male,0.999183,16,20,0.318732,true,true
006947,male,19,male,0.999886,26,30,0.484278,true,true
006948,male,19,male,0.999986,22,26,0.457021,true,true
006950,male,19,male,0.999957,21,25,0.09863,true,true
006951,male,21,male,0.999985,30,34,0.592173,true,false
006952,male,19,male,0.999618,14,18,0.418827,true,true
006954,male,19,male,0.999997,20,24,0.774581,true,true
006955,male,19,male,0.999995,17,21,0.460716,true,true
006956,male,19,male,0.999997,15,19,0.927676,true,true
006957,male,20,male,0.995121,21,25,0.550162,true,true
006959,male,19,male,1 ,20,24,0.734206,true,true
,,,,,,,,501,948
