Label,,,Naver,,,,,,
ID,gender,age,gender,acc,age_min,age_max,acc,gender_diff,age_diff
005421,female,48,female,0.998985,55,59,1,TRUE,FALSE
005422,female,50,female,0.998881,66,70,1,TRUE,FALSE
005423,male,38,male,0.999997,53,57,0.413191,TRUE,FALSE
005424,male,36,male,0.999999,61,65,0.828426,TRUE,FALSE
005425,female,40,female,0.999611,63,67,0.383726,TRUE,FALSE
005426,female,50,female,0.995404,68,72,0.675108,TRUE,FALSE
005428,female,48,female,0.99977,63,67,0.537456,TRUE,FALSE
005429,female,42,female,0.999535,65,69,0.637579,TRUE,FALSE
005430,male,52,male,0.999971,64,68,0.730408,TRUE,FALSE
005433,female,22,female,0.989335,14,18,0.268317,TRUE,FALSE
005435,female,23,female,0.990609,11,15,0.423766,TRUE,FALSE
005436,female,52,female,0.995017,57,61,0.782273,TRUE,FALSE
005439,female,58,male,0.880974,68,72,0.196105,FALSE,FALSE
005440,female,50,female,0.998862,70,74,0.590759,TRUE,FALSE
005441,male,50,male,0.998908,69,73,0.561949,TRUE,FALSE
005442,female,22,female,0.999731,12,16,0.468172,TRUE,FALSE
005443,female,23,female,0.998926,20,24,0.148077,TRUE,TRUE
005444,male,25,male,0.999989,20,24,0.60884,TRUE,FALSE
005445,female,53,female,0.997229,58,62,0.418712,TRUE,FALSE
005446,female,60,female,0.998006,59,63,0.975368,TRUE,TRUE
005447,female,52,male,0.998074,57,61,0.52551,FALSE,FALSE
005448,female,54,female,0.997136,85,89,0.388546,TRUE,FALSE
005449,female,48,female,0.999629,54,58,0.485794,TRUE,FALSE
005450,female,48,female,0.999646,61,65,0.365933,TRUE,FALSE
005451,male,32,male,1,36,40,0.750582,TRUE,FALSE
005452,female,58,female,0.999838,63,67,0.120917,TRUE,FALSE
005453,female,60,male,0.976062,77,81,0.451976,FALSE,FALSE
005454,female,58,male,0.995099,65,69,0.410166,FALSE,FALSE
005456,female,45,female,0.999792,58,62,0.238834,TRUE,FALSE
005457,female,36,female,0.999048,37,41,0.425863,TRUE,FALSE
005458,male,52,male,1,59,63,0.858638,TRUE,FALSE
005459,male,60,male,0.999994,66,70,0.467912,TRUE,FALSE
005460,female,58,female,0.999527,70,74,0.414113,TRUE,FALSE
005461,female,60,male,0.893881,64,68,0.646822,FALSE,FALSE
005463,female,48,female,0.999904,48,52,0.325009,TRUE,TRUE
005464,male,47,female,0.989769,62,66,0.286254,FALSE,FALSE
005466,female,45,female,0.999432,59,63,0.460395,TRUE,FALSE
005467,female,23,female,0.995998,10,14,0.53315,TRUE,FALSE
005468,female,26,female,0.919409,22,26,0.915495,TRUE,TRUE
005470,female,42,female,0.995958,49,53,0.336892,TRUE,FALSE
005471,female,38,female,0.999952,48,52,0.351825,TRUE,FALSE
005472,female,45,female,0.999872,60,64,0.447747,TRUE,FALSE
005473,female,51,female,0.999455,63,67,0.549993,TRUE,FALSE
005475,female,44,female,0.999184,56,60,0.0512305,TRUE,FALSE
005476,female,43,female,0.99981,56,60,0.578909,TRUE,FALSE
005477,female,24,female,0.999907,18,22,0.76188,TRUE,FALSE
005478,female,43,female,0.999939,62,66,0.308832,TRUE,FALSE
005479,male,45,male,0.999999,57,61,0.132595,TRUE,FALSE
005480,female,24,female,0.995588,27,31,0.83761,TRUE,FALSE
005481,female,39,female,0.999592,41,45,0.349822,TRUE,FALSE
005483,female,45,female,0.99625,53,57,0.49758,TRUE,FALSE
005484,female,56,male,0.512207,62,66,0.244462,FALSE,FALSE
005487,female,48,female,0.953623,68,72,0.479779,TRUE,FALSE
005488,male,50,male,0.999972,66,70,0.522476,TRUE,FALSE
005489,female,43,female,0.993369,56,60,0.959379,TRUE,FALSE
005490,female,42,female,0.997721,51,55,0.518923,TRUE,FALSE
005491,male,46,male,0.998218,56,60,0.570834,TRUE,FALSE
005493,female,38,female,0.999468,55,59,0.51594,TRUE,FALSE
005494,female,47,female,0.999938,61,65,0.906499,TRUE,FALSE
005495,female,48,female,0.999847,59,63,0.285177,TRUE,FALSE
005496,female,52,male,0.943107,66,70,0.570186,FALSE,FALSE
005497,male,56,male,0.999997,62,66,0.83419,TRUE,FALSE
005498,female,50,female,0.999545,53,57,0.324188,TRUE,FALSE
005499,male,55,male,1,55,59,0.523116,TRUE,TRUE
005500,female,49,female,0.99985,60,64,0.973191,TRUE,FALSE
005502,female,49,female,0.999222,49,53,0.585438,TRUE,TRUE
005503,female,55,female,0.998903,61,65,0.566567,TRUE,FALSE
005504,female,60,female,0.998378,85,89,0.401603,TRUE,FALSE
005506,male,25,male,0.999975,34,38,0.102776,TRUE,FALSE
005508,female,56,female,0.999555,63,67,0.630821,TRUE,FALSE
005509,female,46,female,0.999973,66,70,0.798245,TRUE,FALSE
005510,female,39,female,0.972225,49,53,0.522332,TRUE,FALSE
005511,female,35,female,0.997757,56,60,0.407764,TRUE,FALSE
005512,female,50,female,0.986929,60,64,0.552195,TRUE,FALSE
005513,female,48,female,0.999941,59,63,0.253654,TRUE,FALSE
005515,female,60,male,0.820787,74,78,0.320397,FALSE,FALSE
005516,female,52,female,0.972512,66,70,0.457102,TRUE,FALSE
005517,female,56,female,0.988188,78,82,0.105195,TRUE,FALSE
005518,female,49,male,0.999927,79,83,0.200323,FALSE,FALSE
005519,female,49,female,0.991073,54,58,1,TRUE,FALSE
005520,female,51,female,0.999904,65,69,0.412682,TRUE,FALSE
005521,female,50,female,0.993989,71,75,0.23837,TRUE,FALSE
005522,female,55,male,0.998374,70,74,0.241157,FALSE,FALSE
005523,male,52,male,1,57,61,0.986676,TRUE,FALSE
005524,female,38,female,0.998642,54,58,0.0221958,TRUE,FALSE
005525,female,39,female,0.999227,39,43,0.348068,TRUE,TRUE
005526,male,23,male,0.999996,25,29,1,TRUE,FALSE
005527,female,40,female,0.998877,33,37,0.427454,TRUE,FALSE
005528,female,40,female,0.999915,45,49,0.267819,TRUE,FALSE
005529,female,44,female,0.999824,48,52,0.942822,TRUE,FALSE
005530,female,19,male,0.992465,22,26,0.0783686,FALSE,FALSE
005531,male,21,male,0.99592,9,13,0.816072,TRUE,FALSE
005532,female,18,female,0.999994,12,16,0.156498,TRUE,FALSE
005534,female,40,female,0.999369,59,63,0.506227,TRUE,FALSE
005536,female,39,female,0.999927,49,53,1,TRUE,FALSE
005537,male,50,male,0.999999,78,82,0.39551,TRUE,FALSE
005543,female,30,male,0.620706,35,39,0.506349,FALSE,FALSE
005544,male,32,male,1,36,40,0.89406,TRUE,FALSE
005545,male,53,male,0.999869,78,82,0.371099,TRUE,FALSE
005547,male,56,male,0.99999,57,61,0.291739,TRUE,FALSE
005548,female,40,male,0.947112,59,63,0.148553,FALSE,FALSE
005549,male,34,male,0.999999,34,38,1,TRUE,TRUE
005551,male,43,male,0.999999,54,58,0.462686,TRUE,FALSE
005552,female,35,male,0.999425,22,26,0.721468,FALSE,FALSE
005553,male,48,male,0.999996,49,53,1,TRUE,FALSE
005554,female,40,female,0.998583,52,56,0.356997,TRUE,FALSE
005555,male,48,male,0.999999,60,64,0.580289,TRUE,FALSE
005556,male,50,male,0.999664,70,74,0.0383323,TRUE,FALSE
005557,male,46,male,1,55,59,0.38047,TRUE,FALSE
005558,male,52,male,0.995685,74,78,0.352248,TRUE,FALSE
005559,male,52,male,0.999986,74,78,0.441243,TRUE,FALSE
006004,male,18,male,1,23,27,0.318234,TRUE,FALSE
006006,female,18,female,0.970985,20,24,0.332759,TRUE,FALSE
006023,male,18,male,0.998328,12,16,0.594293,TRUE,FALSE
006056,female,19,female,0.999487,15,19,0.355675,TRUE,TRUE
006057,female,19,female,0.999919,37,41,0.350373,TRUE,FALSE
006058,female,19,female,0.999784,17,21,0.434163,TRUE,TRUE
006059,female,18,female,0.999962,25,29,0.829446,TRUE,FALSE
006060,female,19,female,0.999773,24,28,1,TRUE,FALSE
006062,female,19,female,0.999913,21,25,1,TRUE,FALSE
006065,female,19,female,0.999216,16,20,0.887515,TRUE,TRUE
006066,female,19,female,0.971062,8,12,0.70043,TRUE,FALSE
006069,female,19,female,0.999887,17,21,1,TRUE,TRUE
006070,female,19,female,0.999284,12,16,0.724414,TRUE,FALSE
006071,male,20,male,0.999996,24,28,0.550088,TRUE,FALSE
006075,male,18,male,0.999966,22,26,0.476281,TRUE,FALSE
006076,male,18,male,0.999996,24,28,0.452127,TRUE,FALSE
006079,male,18,male,0.963419,11,15,0.0956888,TRUE,FALSE
006080,male,19,male,0.999998,26,30,0.845364,TRUE,FALSE
006081,male,19,male,0.999999,22,26,1,TRUE,FALSE
006083,male,18,child,0.982746,5,9,1,FALSE,FALSE
006086,male,19,male,0.999964,16,20,0.876462,TRUE,TRUE
006087,male,18,male,0.999997,23,27,0.502341,TRUE,FALSE
006088,male,18,male,0.999999,23,27,0.456687,TRUE,FALSE
006089,male,18,male,0.999863,23,27,0.436929,TRUE,FALSE
006090,male,19,male,0.999931,25,29,0.197213,TRUE,FALSE
006091,male,19,male,0.999982,16,20,0.256057,TRUE,TRUE
006093,male,19,male,1,21,25,0.924636,TRUE,FALSE
006094,male,19,male,0.999986,31,35,1,TRUE,FALSE
006095,male,18,male,0.997875,13,17,0.298273,TRUE,FALSE
006096,male,19,male,0.998119,24,28,0.192278,TRUE,FALSE
006097,male,18,male,0.999947,26,30,1,TRUE,FALSE
006098,male,18,male,0.999994,22,26,0.0839549,TRUE,FALSE
006099,male,19,male,0.998889,18,22,1,TRUE,TRUE
006100,male,19,male,0.999996,21,25,0.694506,TRUE,FALSE
006101,male,19,male,0.999824,19,23,0.551876,TRUE,TRUE
006102,male,18,male,0.999964,22,26,0.518532,TRUE,FALSE
006104,male,18,male,0.999849,22,26,1,TRUE,FALSE
006105,male,18,child,0.975636,17,21,0.0392069,FALSE,TRUE
006106,male,19,male,0.999949,20,24,0.169636,TRUE,FALSE
006107,male,18,male,0.999904,18,22,0.220259,TRUE,TRUE
006108,male,19,male,0.999522,10,14,0.366851,TRUE,FALSE
006127,male,20,male,0.999965,16,20,0.080463,TRUE,TRUE
006128,male,20,male,0.99987,27,31,1,TRUE,FALSE
006129,male,20,male,0.999993,24,28,0.877695,TRUE,FALSE
006131,male,20,male,0.999982,24,28,0.394496,TRUE,FALSE
006132,male,19,male,0.999998,22,26,0.480382,TRUE,FALSE
006133,male,19,male,0.999991,22,26,0.694737,TRUE,FALSE
006135,male,19,male,0.999944,20,24,0.0413833,TRUE,FALSE
006136,male,19,male,0.999991,23,27,0.621888,TRUE,FALSE
006137,male,19,male,0.99998,24,28,0.467993,TRUE,FALSE
006138,male,19,male,0.999946,20,24,0.537913,TRUE,FALSE
006139,male,19,male,0.999959,25,29,0.607797,TRUE,FALSE
006140,male,19,male,0.998554,11,15,0.579184,TRUE,FALSE
006141,male,19,male,0.999998,18,22,0.830784,TRUE,TRUE
006142,male,19,male,0.999847,23,27,0.416941,TRUE,FALSE
006145,male,19,male,0.999856,44,48,0.0542571,TRUE,FALSE
006146,male,20,male,0.99998,24,28,0.441776,TRUE,FALSE
006147,male,19,male,0.99997,24,28,0.968592,TRUE,FALSE
006148,male,19,male,0.99998,25,29,0.256611,TRUE,FALSE
006150,male,20,male,0.999951,19,23,0.20218,TRUE,TRUE
006151,male,19,male,0.999993,24,28,0.669658,TRUE,FALSE
006154,male,20,male,0.999996,25,29,0.501671,TRUE,FALSE
006155,male,20,male,0.999929,13,17,0.326971,TRUE,FALSE
006158,male,20,male,0.999984,23,27,0.509439,TRUE,FALSE
006159,male,20,male,0.997455,21,25,0.0745671,TRUE,FALSE
006160,male,20,male,0.998618,23,27,0.396264,TRUE,FALSE
006161,male,20,male,0.999762,14,18,0.282516,TRUE,FALSE
006162,male,20,male,0.999487,19,23,0.074249,TRUE,TRUE
006163,female,18,female,0.992167,18,22,0.143559,TRUE,TRUE
006164,female,19,female,0.995668,13,17,0.7108,TRUE,FALSE
006166,female,19,female,0.999456,14,18,0.684253,TRUE,FALSE
006167,female,18,female,0.999754,18,22,0.0706596,TRUE,TRUE
006168,female,19,female,0.999557,21,25,0.465175,TRUE,FALSE
006170,female,20,female,0.956202,17,21,0.0251429,TRUE,TRUE
006171,female,18,female,0.999213,18,22,0.114773,TRUE,TRUE
006172,female,19,female,0.99929,24,28,0.968827,TRUE,FALSE
006173,female,19,female,0.999083,19,23,0.632294,TRUE,TRUE
006175,female,18,female,0.993934,16,20,0.920703,TRUE,TRUE
006176,female,19,female,0.948332,15,19,0.434933,TRUE,TRUE
006177,female,19,female,0.877251,19,23,0.437931,TRUE,TRUE
006178,female,19,female,0.99988,19,23,0.553776,TRUE,TRUE
006179,female,18,female,0.999833,20,24,0.146475,TRUE,FALSE
006200,male,18,male,0.999923,23,27,0.854268,TRUE,FALSE
006206,male,19,female,0.554235,22,26,0.70607,FALSE,FALSE
006207,male,19,male,0.999998,20,24,1,TRUE,FALSE
006210,male,19,male,0.999987,24,28,0.472106,TRUE,FALSE
006211,male,19,male,0.940489,23,27,0.562947,TRUE,FALSE
006212,male,19,male,0.999996,21,25,1,TRUE,FALSE
006213,male,19,male,0.997204,23,27,1,TRUE,FALSE
006214,male,19,male,0.999966,22,26,0.29998,TRUE,FALSE
006215,male,19,male,0.999974,22,26,0.564574,TRUE,FALSE
006216,male,19,male,0.999997,24,28,0.777648,TRUE,FALSE
006218,male,20,male,0.999955,23,27,0.440289,TRUE,FALSE
006219,male,20,male,0.999996,23,27,0.396211,TRUE,FALSE
006220,male,18,male,0.999992,28,32,1,TRUE,FALSE
006221,male,20,male,0.999992,23,27,0.133359,TRUE,FALSE
006222,male,19,male,0.999835,19,23,1,TRUE,TRUE
006223,male,20,male,0.999991,22,26,0.496543,TRUE,FALSE
006224,male,20,male,0.999998,30,34,0.676356,TRUE,FALSE
006225,male,19,male,0.999999,20,24,1,TRUE,FALSE
006226,male,19,male,0.999837,20,24,0.956486,TRUE,FALSE
006228,male,20,male,0.999853,26,30,0.758135,TRUE,FALSE
006229,male,19,male,0.999979,17,21,0.87586,TRUE,TRUE
006230,male,19,male,0.999961,17,21,0.102216,TRUE,TRUE
006231,male,20,male,0.999981,24,28,0.594695,TRUE,FALSE
006233,male,20,male,0.99995,23,27,0.692378,TRUE,FALSE
006234,male,20,male,0.99999,18,22,1,TRUE,TRUE
006235,male,20,male,0.996701,20,24,0.415059,TRUE,TRUE
006236,male,20,male,0.999995,24,28,0.605763,TRUE,FALSE
006237,male,19,male,0.999947,20,24,0.494703,TRUE,FALSE
006239,male,19,male,0.988567,26,30,1,TRUE,FALSE
006240,male,20,male,1,31,35,0.640752,TRUE,FALSE
006241,male,20,male,0.999977,16,20,0.00987243,TRUE,TRUE
006242,male,19,male,0.999876,20,24,0.989166,TRUE,FALSE
006243,male,19,male,0.999985,21,25,1,TRUE,FALSE
006244,male,19,male,1,19,23,1,TRUE,TRUE
006245,male,19,male,0.999875,24,28,0.514119,TRUE,FALSE
006248,male,20,male,0.999996,24,28,0.158631,TRUE,FALSE
006258,female,20,female,0.999811,16,20,0.131667,TRUE,TRUE
006259,female,20,female,0.999912,23,27,0.387292,TRUE,FALSE
006261,female,20,female,0.941526,11,15,0.551578,TRUE,FALSE
006262,female,20,,,,,,FALSE,FALSE
006264,female,20,female,0.999669,15,19,0.921112,TRUE,FALSE
006267,female,20,female,0.999937,24,28,0.559313,TRUE,FALSE
006268,female,20,female,0.99978,24,28,0.0285565,TRUE,FALSE
006269,female,20,female,0.999835,29,33,1,TRUE,FALSE
006335,female,18,female,0.999913,18,22,1,TRUE,TRUE
006336,female,18,female,0.998761,14,18,0.886307,TRUE,TRUE
006338,female,18,child,0.973196,13,17,0.433795,FALSE,FALSE
006339,female,18,female,0.925787,16,20,0.228317,TRUE,TRUE
006340,female,18,female,0.999943,13,17,0.566438,TRUE,FALSE
006341,female,18,female,0.999789,13,17,0.53294,TRUE,FALSE
006343,female,18,female,0.999984,17,21,0.889789,TRUE,TRUE
006344,female,18,female,0.998925,17,21,0.304414,TRUE,TRUE
006345,female,18,female,0.999569,24,28,0.500057,TRUE,FALSE
006346,female,18,female,0.999572,13,17,0.625905,TRUE,FALSE
006347,female,18,female,0.999003,16,20,0.783577,TRUE,TRUE
006349,female,18,female,0.999814,12,16,0.768493,TRUE,FALSE
006350,female,18,female,0.999963,13,17,0.623015,TRUE,FALSE
006351,female,18,female,0.99827,20,24,0.100751,TRUE,FALSE
006352,female,18,male,0.590607,22,26,0.110278,FALSE,FALSE
006353,female,18,male,0.967883,18,22,0.13452,FALSE,TRUE
006354,female,18,female,0.999805,18,22,1,TRUE,TRUE
006355,female,18,female,0.999908,21,25,0.665843,TRUE,FALSE
006356,female,18,female,0.983663,10,14,0.554936,TRUE,FALSE
006357,female,18,female,0.987846,13,17,0.860201,TRUE,FALSE
006359,female,18,male,0.999992,23,27,0.527267,FALSE,FALSE
006360,female,18,male,0.999995,25,29,0.157574,FALSE,FALSE
006361,female,18,male,0.999993,22,26,0.710432,FALSE,FALSE
006362,female,18,male,0.999987,24,28,0.248289,FALSE,FALSE
006363,female,18,male,0.99999,22,26,0.532831,FALSE,FALSE
006364,female,18,male,0.999996,21,25,0.678684,FALSE,FALSE
006365,male,19,male,0.999999,23,27,0.769906,TRUE,FALSE
006366,male,19,male,0.99998,25,29,0.472657,TRUE,FALSE
006367,male,19,male,0.999999,25,29,0.201892,TRUE,FALSE
006368,male,19,male,0.996468,16,20,0.0836165,TRUE,TRUE
006369,male,19,male,0.999857,25,29,0.153368,TRUE,FALSE
006371,male,19,male,0.999975,18,22,0.41178,TRUE,TRUE
006372,male,19,male,0.999869,20,24,0.825767,TRUE,FALSE
006373,male,19,male,0.999952,21,25,0.270426,TRUE,FALSE
006375,male,19,male,0.999983,33,37,0.653953,TRUE,FALSE
006377,male,19,male,0.999998,20,24,0.492575,TRUE,FALSE
006379,male,19,male,0.999875,24,28,0.652657,TRUE,FALSE
006380,male,19,male,0.999996,24,28,0.463418,TRUE,FALSE
006381,male,19,male,0.99995,21,25,0.246296,TRUE,FALSE
006382,male,19,male,0.999979,19,23,0.0064495,TRUE,TRUE
006383,male,19,male,0.999981,18,22,1,TRUE,TRUE
006384,male,19,male,0.999999,24,28,0.698645,TRUE,FALSE
006385,male,19,male,0.999997,21,25,0.238177,TRUE,FALSE
006386,male,19,male,0.999997,33,37,0.146228,TRUE,FALSE
006387,male,19,male,0.999983,22,26,0.794856,TRUE,FALSE
006389,male,19,male,0.999937,23,27,0.366551,TRUE,FALSE
006392,male,19,male,0.999992,18,22,1,TRUE,TRUE
006393,male,19,male,0.999992,24,28,0.340018,TRUE,FALSE
006395,male,19,male,0.999996,23,27,0.376182,TRUE,FALSE
006396,male,19,male,0.992395,19,23,0.14847,TRUE,TRUE
006397,male,19,male,0.993486,29,33,0.108145,TRUE,FALSE
006398,male,19,male,0.999999,22,26,0.0610985,TRUE,FALSE
006399,male,19,male,1,22,26,1,TRUE,FALSE
006400,female,18,female,0.999525,32,36,0.0426132,TRUE,FALSE
006401,female,18,female,0.999665,21,25,0.086893,TRUE,FALSE
006402,female,18,female,0.999905,20,24,0.686875,TRUE,FALSE
006403,female,18,female,0.999813,22,26,0.900199,TRUE,FALSE
006405,female,18,male,0.883344,28,32,1,FALSE,FALSE
006406,female,18,female,0.99931,17,21,0.0283773,TRUE,TRUE
006407,female,18,female,0.9999,21,25,0.164795,TRUE,FALSE
006408,female,18,female,0.999892,25,29,0.491959,TRUE,FALSE
006409,female,18,female,0.989012,31,35,0.689725,TRUE,FALSE
006410,female,18,female,0.995046,23,27,1,TRUE,FALSE
006412,female,18,female,0.999912,23,27,0.966835,TRUE,FALSE
006413,female,18,female,0.999331,27,31,1,TRUE,FALSE
006414,female,18,female,0.999856,28,32,1,TRUE,FALSE
006415,female,18,female,0.999642,25,29,0.751597,TRUE,FALSE
006417,female,18,female,0.999655,24,28,0.440482,TRUE,FALSE
006418,female,18,female,0.999722,28,32,0.601667,TRUE,FALSE
006419,female,18,female,0.999622,22,26,0.0678138,TRUE,FALSE
006420,female,18,female,0.999744,19,23,0.251771,TRUE,FALSE
006421,female,18,female,0.999599,20,24,1,TRUE,FALSE
006422,female,20,female,0.999299,13,17,0.255839,TRUE,FALSE
006423,female,18,female,0.616787,19,23,1,TRUE,FALSE
006424,female,18,female,0.924036,20,24,0.0903996,TRUE,FALSE
006425,female,18,female,0.999961,21,25,0.327109,TRUE,FALSE
006426,female,18,female,0.999807,20,24,0.509588,TRUE,FALSE
006427,female,18,female,0.985338,10,14,0.414796,TRUE,FALSE
006428,female,18,female,0.999338,22,26,0.509392,TRUE,FALSE
006429,female,18,female,0.999881,20,24,0.5304,TRUE,FALSE
006430,female,18,female,0.99315,13,17,1,TRUE,FALSE
006431,female,18,female,0.999983,22,26,0.874479,TRUE,FALSE
006433,female,18,female,0.999839,17,21,1,TRUE,TRUE
006434,female,18,female,0.99976,21,25,1,TRUE,FALSE
006435,female,18,female,0.999671,19,23,1,TRUE,FALSE
006437,female,18,male,0.992166,17,21,0.814035,FALSE,TRUE
006438,female,18,female,0.999845,20,24,1,TRUE,FALSE
006439,female,18,female,0.999549,16,20,0.421125,TRUE,TRUE
006440,female,18,female,0.997932,10,14,0.645869,TRUE,FALSE
006441,female,18,child,0.879011,12,16,0.405639,FALSE,FALSE
006442,female,18,female,0.999484,18,22,0.792642,TRUE,TRUE
006443,female,18,female,0.958321,13,17,0.473924,TRUE,FALSE
006444,female,18,female,0.999399,17,21,1,TRUE,TRUE
006445,female,18,female,0.999712,13,17,0.400211,TRUE,FALSE
006446,female,18,female,0.966106,9,13,0.525397,TRUE,FALSE
006447,female,18,female,0.999914,17,21,0.485137,TRUE,TRUE
006448,female,18,female,0.999896,16,20,0.913574,TRUE,TRUE
006449,female,18,male,0.99789,20,24,0.0744326,FALSE,FALSE
006451,female,18,female,0.998782,17,21,0.123983,TRUE,TRUE
006452,female,18,female,0.999818,14,18,0.130797,TRUE,TRUE
006454,female,18,female,0.999703,24,28,0.550385,TRUE,FALSE
006455,female,18,child,0.962495,8,12,1,FALSE,FALSE
006456,female,18,female,0.997994,19,23,0.346365,TRUE,FALSE
006460,female,18,female,0.989776,8,12,0.532107,TRUE,FALSE
006461,female,18,female,0.998767,19,23,0.210034,TRUE,FALSE
006462,female,18,female,0.999787,13,17,0.677545,TRUE,FALSE
006463,female,18,female,0.998732,19,23,0.610846,TRUE,FALSE
006465,female,18,female,0.999846,16,20,1,TRUE,TRUE
006466,female,18,female,0.979114,9,13,0.373708,TRUE,FALSE
006467,female,18,female,0.99993,21,25,0.854568,TRUE,FALSE
006468,female,18,female,0.999924,22,26,0.071296,TRUE,FALSE
006469,female,18,female,0.950511,7,11,0.740813,TRUE,FALSE
006470,female,18,female,0.899792,24,28,0.118209,TRUE,FALSE
006471,female,18,female,0.999757,16,20,0.717744,TRUE,TRUE
006472,female,18,female,0.999895,19,23,1,TRUE,FALSE
006473,female,18,female,0.999947,14,18,0.292309,TRUE,TRUE
006474,female,18,female,0.997105,17,21,1,TRUE,TRUE
006476,female,18,female,0.996763,16,20,0.796482,TRUE,TRUE
006477,female,18,female,0.999728,16,20,1,TRUE,TRUE
006478,female,18,child,0.514205,17,21,1,FALSE,TRUE
006479,female,18,female,0.99985,18,22,0.462534,TRUE,TRUE
006480,female,18,female,0.651318,6,10,0.72419,TRUE,FALSE
006482,female,18,female,0.994792,21,25,1,TRUE,FALSE
006483,female,18,female,0.999956,15,19,0.489267,TRUE,TRUE
006484,female,18,female,0.916571,20,24,1,TRUE,FALSE
006485,female,18,female,0.999788,17,21,0.761544,TRUE,TRUE
006486,female,18,female,0.999863,34,38,0.192293,TRUE,FALSE
006487,female,18,female,0.999974,15,19,0.41354,TRUE,TRUE
006488,female,18,female,0.983837,18,22,1,TRUE,TRUE
006489,female,18,female,0.69322,16,20,1,TRUE,TRUE
006491,female,18,female,0.858603,16,20,1,TRUE,TRUE
006493,female,18,female,0.999861,21,25,0.614118,TRUE,FALSE
006494,female,18,male,0.734913,24,28,0.478224,FALSE,FALSE
006496,female,18,female,0.999951,26,30,0.437963,TRUE,FALSE
006497,female,18,female,0.99995,20,24,0.198083,TRUE,FALSE
006498,female,18,female,0.94156,11,15,0.46054,TRUE,FALSE
006499,female,18,female,0.999956,23,27,0.326415,TRUE,FALSE
006500,female,18,female,0.980579,12,16,0.389324,TRUE,FALSE
006502,male,26,male,0.999999,25,29,0.737347,TRUE,TRUE
006503,female,28,female,0.999856,28,32,0.532832,TRUE,TRUE
006504,female,20,male,0.799059,19,23,0.377118,FALSE,TRUE
006510,male,19,male,0.998513,16,20,0.629698,TRUE,TRUE
006511,male,19,male,0.997857,15,19,0.427188,TRUE,TRUE
006512,male,20,male,0.999852,21,25,1,TRUE,FALSE
006513,male,19,male,0.759139,23,27,0.588632,TRUE,FALSE
006514,male,20,male,0.999282,19,23,0.924123,TRUE,TRUE
006516,male,19,male,0.999943,21,25,0.774803,TRUE,FALSE
006518,female,19,female,0.999026,23,27,0.938851,TRUE,FALSE
006520,female,19,female,0.998607,24,28,0.709099,TRUE,FALSE
006522,female,19,female,0.658406,23,27,0.49875,TRUE,FALSE
006523,female,19,female,0.998687,16,20,0.701841,TRUE,TRUE
006526,male,19,male,0.995665,18,22,0.889752,TRUE,TRUE
006527,male,19,male,0.979257,21,25,1,TRUE,FALSE
006528,female,20,male,0.94565,15,19,0.377134,FALSE,FALSE
006529,female,20,male,0.990672,17,21,0.506573,FALSE,TRUE
006530,female,20,female,0.986593,20,24,0.466927,TRUE,TRUE
006531,female,20,female,0.999974,17,21,0.826973,TRUE,TRUE
006533,female,20,female,0.999861,12,16,0.981323,TRUE,FALSE
006535,female,19,female,0.999595,20,24,0.936123,TRUE,FALSE
006536,female,19,female,0.94895,7,11,1,TRUE,FALSE
006541,female,22,female,0.999945,19,23,0.206862,TRUE,TRUE
006542,female,21,female,0.999665,13,17,0.500219,TRUE,FALSE
006543,female,21,female,0.992885,15,19,1,TRUE,FALSE
006544,female,19,female,0.997571,3,7,1,TRUE,FALSE
006545,female,20,female,0.998915,13,17,0.428435,TRUE,FALSE
006551,female,20,female,0.999819,14,18,0.62852,TRUE,FALSE
006553,female,20,female,0.999892,20,24,1,TRUE,TRUE
006554,female,20,female,0.998937,16,20,1,TRUE,TRUE
006555,female,21,female,0.998125,14,18,0.703122,TRUE,FALSE
006556,male,21,male,0.998758,29,33,0.889996,TRUE,FALSE
006562,male,19,male,0.999943,22,26,0.650981,TRUE,FALSE
006563,male,20,male,0.850495,24,28,0.738619,TRUE,FALSE
006564,male,19,male,0.999999,31,35,0.915202,TRUE,FALSE
006565,male,20,male,0.999967,24,28,1,TRUE,FALSE
006566,female,19,female,0.99985,12,16,1,TRUE,FALSE
006567,female,20,female,0.99989,29,33,0.243359,TRUE,FALSE
006568,female,19,female,0.908266,11,15,0.366398,TRUE,FALSE
006571,female,21,female,0.999445,25,29,0.465976,TRUE,FALSE
006578,male,19,female,0.999835,27,31,0.0261436,FALSE,FALSE
006579,female,20,female,0.999894,21,25,1,TRUE,FALSE
006580,female,20,female,0.999843,18,22,0.223197,TRUE,TRUE
006582,female,20,female,0.999555,14,18,0.815413,TRUE,FALSE
006584,female,20,female,0.99958,13,17,0.919739,TRUE,FALSE
006589,female,20,female,0.999926,14,18,0.862941,TRUE,FALSE
006593,female,20,female,0.999974,20,24,1,TRUE,TRUE
006596,male,19,male,0.999674,25,29,0.569894,TRUE,FALSE
006597,male,19,male,0.999891,25,29,0.625076,TRUE,FALSE
006603,male,19,male,0.999989,18,22,0.152591,TRUE,TRUE
006605,male,19,male,0.999998,11,15,1,TRUE,FALSE
006606,male,19,male,0.771128,15,19,0.831724,TRUE,TRUE
006607,male,19,male,0.987628,11,15,0.694737,TRUE,FALSE
006608,male,19,female,0.955252,13,17,0.321681,FALSE,FALSE
